ID;version;interviewer;Lebensmitt_00010/Yes;Lebensmitt_00010/No;Lebensmitt_00011/Yes;Lebensmitt_00011/No;Lebensmitt_00012/Yes;Lebensmitt_00012/No;Lebensmitt_00013/Yes;Lebensmitt_00013/No;Lebensmitt_00014/Yes;Lebensmitt_00014/No;Lebensmitt_00015/Yes;Lebensmitt_00015/No;Lebensmitt_00016/I never purchase groceries ;Lebensmitt_00016/Less than once a month;Lebensmitt_00016/Once a month;Lebensmitt_00016/Twice a month;Lebensmitt_00016/Three times a month;Lebensmitt_00016/Once in a week;Lebensmitt_00016/More than once in a week;Lebensmitt_00017/1;Lebensmitt_00017/2;Lebensmitt_00017/3;Lebensmitt_00017/4;Lebensmitt_00017/5;Lebensmitt_00017/6;Lebensmitt_00017/7;Lebensmitt_00018;Lebensmitt_00019;Lebensmitt_00020/Meat (incl. fish and poultry);Lebensmitt_00020/Dairy products (incl. Eggs and cheese);Lebensmitt_00020/frozen food;Lebensmitt_00020/fresh fruit;Lebensmitt_00020/fresh vegetables ;Lebensmitt_00020/bread and pastries;Lebensmitt_00020/beverages;Lebensmitt_00020/convenience food ;Lebensmitt_00020/sausage and ham;Lebensmitt_00020/tinned food;Lebensmitt_00025/less than 5 Minutes;Lebensmitt_00025/6-10 Minutes;Lebensmitt_00025/11-20 Minutes;Lebensmitt_00025/21-30 Minutes;Lebensmitt_00025/more than 30 Minutes;Lebensmitt_00031/by foot;Lebensmitt_00031/bicylce;Lebensmitt_00031/public transport;Lebensmitt_00031/car;Lebensmitt_00031/taxi;Lebensmitt_00031/motorcycle;Lebensmitt_00063/Spar / Eurospar;Lebensmitt_00063/Hofer;Lebensmitt_00063/Billa;Lebensmitt_00063/Merkur;Lebensmitt_00063/Interspar;Lebensmitt_00063/Lidl;Lebensmitt_00063/Penny;Lebensmitt_00063/Adeg;Lebensmitt_00063/denns Biomarkt;Lebensmitt_00021/Spar / Eurospar;Lebensmitt_00021/Hofer;Lebensmitt_00021/Billa;Lebensmitt_00021/Merkur;Lebensmitt_00021/Interspar;Lebensmitt_00021/Lidl;Lebensmitt_00021/Penny;Lebensmitt_00021/Adeg;Lebensmitt_00021/denns Biomarkt;Informatio_00043;Informatio_00062;Attributreihung/Remaining shelf life ;Attributreihung/Delivery day ;Attributreihung/Time window width ;Attributreihung/Discount;Attributreihung/Delay of delivery;Attributreihung/Delivery fee;Online_00064;Online_00065/In…% of my purchases;Online_00047/00:00-02:00;Online_00047/02:00-04:00;Online_00047/04:00-06:00;Online_00047/06:00-08:00;Online_00047/08:00-10:00;Online_00047/10:00-12:00;Online_00047/12:00-14:00;Online_00047/14:00-16:00;Online_00047/16:00-18:00;Online_00047/18:00-20:00;Online_00047/20:00-22:00;Online_00047/22:00-24:00;Online_00066/Monday;Online_00066/Tuesday;Online_00066/Wednesday;Online_00066/Thursday;Online_00066/Friday;Online_00066/Saturday;Online_00066/Sunday;Online_00049/Several times a week;Online_00049/Weekly;Online_00049/Several times a month;Online_00049/Monthly;Online_00049/Every 2-3 months;Online_00049/2-3 times a year;Online_00049/Less often;Online_00049/Never;Online_00048/Bank transactions;Online_00048/Textiles;Online_00048/Gambling & Betting;Online_00048/Groceries;Online_00048/Hotels / Flights;Online_00048/Books / DVDs / eGames;Online_00048/Software / Hardware;Online_00048/Sporting goods;Online_00048/Food (Delivery service / Take-away);Online_00048/Tickets for events;Online_00048/Electronics (TV / PC / ...);Demographi_00035;Demographi_00036/male;Demographi_00036/female;Demographi_00037;Demographi_00039/living very comfortably;Demographi_00039/living comfortably;Demographi_00039/getting along;Demographi_00039/getting along hardly;Demographi_00039/not getting along;Demographi_00053/I have very much time for myself;Demographi_00053/I have much time for myself;Demographi_00053/I have enough time for myself;Demographi_00053/I have hardly any time for myself;Demographi_00053/I have no time for myself;Demographi_00050/1010;Demographi_00050/1020;Demographi_00050/1030;Demographi_00050/1040;Demographi_00050/1050;Demographi_00050/1060;Demographi_00050/1070;Demographi_00050/1080;Demographi_00050/1090;Demographi_00050/1100;Demographi_00050/1110;Demographi_00050/1120;Demographi_00050/1130;Demographi_00050/1140;Demographi_00050/1150;Demographi_00050/1160;Demographi_00050/1170;Demographi_00050/1180;Demographi_00050/1190;Demographi_00050/1200;Demographi_00050/1210;Demographi_00050/1220;Demographi_00050/1230;Demographi_00050/not in Vienna;Demographi_00051/full-time employed;Demographi_00051/part-time employed;Demographi_00051/self-employed;Demographi_00051/not working;Demographi_00051/homekeeper;Demographi_00051/student;Demographi_00051/retired;Demographi_00052/none;Demographi_00052/compulsory school;Demographi_00052/apprenticeship;Demographi_00052/matriculation;Demographi_00052/graduate;#dummy#
27282039;1;12345;1;0;1;0;1;0;1;0;0;1;;;0;0;0;0;0;0;1;0;0;0;0;1;0;0;100;2;3;8;5;6;9;5;2;2;3;5;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;3;5;2;1;4;7;9;8;6;;;2;4;3;6;5;1;10;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;2;4;;5;1;3;3;4;1;1;3;34;0;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
27282040;1;12345;1;0;1;0;0;1;1;0;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;1;0;30;2;1;3;2;2;4;5;3;;5;1;0;1;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;3;1;7;6;5;2;4;8;9;;;3;1;4;2;6;5;3;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;3;3;5;3;2;5;3;5;1;5;63;0;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
27282044;1;12345;1;0;0;1;0;1;0;1;0;1;;;0;0;0;0;0;0;1;0;1;0;0;0;0;0;45;2;;3;1;5;5;4;1;;;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;2;3;6;8;5;4;9;7;;;1;5;6;2;4;3;5;;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;3;5;;5;1;3;3;5;;;3;33;0;1;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
27282047;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;60;1;;;4;7;10;6;1;1;;8;1;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;0;1;4;5;3;2;6;8;9;7;1;;;3;5;2;4;6;1;10;;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;4;;4;1;2;2;3;2;1;2;29;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282050;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;;;;;;;;70;3;5;5;4;10;4;8;4;3;4;;0;1;0;0;0;1;0;1;0;0;0;1;1;1;1;0;0;1;0;0;3;2;1;4;6;7;5;8;9;;;3;5;4;1;6;2;3;3;0;0;0;0;1;1;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;3;3;4;1;2;1;3;2;1;4;41;0;1;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
27282051;1;12345;1;0;1;0;1;0;0;1;0;1;;;0;0;0;0;0;1;0;;;;;;;;20;2;1;10;1;9;8;5;1;;2;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;0;0;1;3;1;4;7;2;8;5;9;6;;;6;5;4;3;2;1;1;5;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;2;3;;5;1;3;2;3;3;2;3;27;0;1;2;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282053;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;80;1;;3;4;5;4;3;3;1;;3;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;0;1;0;1;3;1;4;7;6;8;5;9;2;;;4;1;2;3;5;6;8;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;2;2;;4;1;1;1;4;3;3;1;33;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282057;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;;;;;;;;80;2;2;9;3;6;5;6;3;3;8;3;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;1;3;4;6;2;8;5;7;9;1;;;6;3;4;2;5;1;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;3;3;5;1;2;1;3;1;1;1;47;1;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282058;1;12345;1;0;0;1;0;1;0;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;1;0;0;70;2;;8;1;8;8;8;;;;;1;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;0;0;1;2;3;4;6;8;5;7;9;1;;;6;4;2;5;3;1;5;;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;3;;5;1;3;3;3;;4;3;62;0;1;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
27282061;1;12345;1;0;1;0;1;0;1;0;0;1;;;0;0;0;0;0;0;1;0;0;1;0;0;0;0;100;4;4;9;4;9;9;7;2;1;4;3;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;2;4;1;6;3;8;7;9;5;;;6;4;3;5;2;1;1;;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;2;2;;5;4;3;3;;4;2;4;28;0;1;4;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
27282071;1;12345;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;;;;;;;;40;2;;;3;4;10;8;1;5;;3;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;2;1;7;4;5;8;3;9;6;;;5;4;2;6;3;1;1;;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;5;4;;1;4;2;;;3;3;2;30;0;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
27282077;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;100;2;2;7;2;9;10;8;5;;4;4;1;0;0;0;0;1;0;1;0;0;0;1;1;1;0;1;1;0;0;1;2;3;1;6;5;7;9;8;4;;;3;4;1;6;5;2;10;1;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;3;;4;1;2;2;3;2;2;4;27;0;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282078;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;70;1;2;4;1;1;2;2;1;1;3;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;1;3;1;2;8;4;5;7;9;6;;;2;4;5;3;6;1;5;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;;4;1;2;2;3;2;2;3;29;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282079;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;55;1;;5;3;8;9;2;3;1;;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;4;6;5;3;2;7;9;8;1;;;3;6;2;4;5;1;1;;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;2;3;4;4;1;2;5;3;5;1;3;37;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282081;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;;;;;;;;110;3;8;6;2;8;8;7;6;2;2;;0;1;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;1;0;1;1;7;5;3;4;9;8;6;2;;;2;3;5;6;4;1;6;;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;4;;4;3;3;2;2;1;1;3;29;0;1;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
27282082;1;12345;1;0;0;1;0;1;0;1;0;1;;;0;0;0;0;0;0;1;0;0;1;0;0;0;0;50;2;8;9;5;9;9;7;4;2;3;2;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;5;2;4;3;1;7;9;8;6;;;1;5;2;6;4;3;5;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;3;5;5;2;3;3;4;3;3;5;28;0;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
27282086;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;;;;;;;;30;1;6;4;4;5;5;4;5;2;4;3;0;1;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;0;0;2;1;5;4;3;7;6;9;8;;;5;2;3;4;6;1;5;8;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;3;1;3;1;3;4;4;3;4;4;37;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
27282088;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;;;;;;;;70;2;1;3;1;3;3;1;1;;1;1;0;1;0;0;0;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;4;1;2;6;3;5;8;9;7;;;6;5;2;4;3;1;1;8;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;3;;3;1;3;2;3;2;2;3;33;1;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282095;1;12345;1;0;1;0;0;1;0;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;1;0;0;60;1;1;4;1;9;4;6;1;1;;2;1;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;1;1;0;1;3;1;5;4;8;7;6;9;2;;;5;1;3;6;4;2;3;;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;4;;5;1;2;4;4;3;3;3;38;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282098;1;12345;1;0;1;0;1;0;1;0;0;1;;;0;0;0;0;0;1;0;;;;;;;;30;1;1;3;1;9;9;3;1;;3;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;4;1;2;6;5;7;3;8;9;;;1;3;4;5;6;2;10;;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;5;4;;5;1;;5;5;;3;;59;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282100;1;12345;1;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;;;;;;;;100;2;;5;3;8;8;9;9;1;8;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;3;1;4;5;2;6;7;8;9;;;6;5;2;4;3;1;1;;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;5;2;1;2;1;;5;5;2;5;45;0;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282102;1;12345;1;0;0;1;0;1;0;1;0;1;;;0;0;0;0;0;1;0;;;;;;;;30;1;;1;2;3;;5;4;10;;;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;1;2;4;7;5;6;3;8;9;;;4;3;1;6;5;2;3;1;0;0;0;0;1;0;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;3;5;2;5;4;;3;4;5;3;4;58;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
27282103;1;12345;1;0;1;0;1;0;0;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;1;0;70;3;5;2;1;3;4;3;2;1;2;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;4;9;2;1;6;7;3;8;5;;;2;1;4;6;5;3;10;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;3;5;;5;;1;;5;;1;3;62;0;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
27282107;1;12345;1;0;0;1;0;1;0;1;0;1;;;0;1;0;0;0;0;0;;;;;;;;80;1;1;5;5;5;5;5;;;5;;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3;9;1;5;4;8;2;6;7;;;2;4;3;6;5;1;5;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;5;3;5;4;5;;;3;2;5;64;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
27282120;1;12345;1;0;0;1;0;1;0;1;0;1;;;0;0;0;0;0;1;0;;;;;;;;50;2;1;4;1;4;4;2;3;1;4;;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;1;7;4;1;2;6;5;9;8;3;;;3;5;4;1;6;2;2;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;3;;5;1;2;1;2;2;2;1;41;0;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
27282124;1;12345;1;0;0;1;1;0;0;1;0;1;;;0;0;0;0;0;1;0;;;;;;;;20;1;3;6;1;7;7;10;;;10;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;2;1;3;6;4;5;7;8;9;;;1;4;5;6;3;2;1;;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;5;3;5;;5;5;5;3;5;5;5;40;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282125;1;12345;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;200;2;8;5;1;8;9;3;1;;8;1;1;0;0;0;0;1;1;0;1;0;0;1;1;1;1;1;0;0;0;1;4;6;5;2;3;9;8;7;1;;;1;5;2;6;3;4;4;1;0;0;0;1;0;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;2;5;;5;2;2;2;5;3;2;5;49;0;1;2;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
27282126;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;200;2;8;10;1;10;10;10;10;;8;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;4;6;9;1;2;7;8;5;3;;;4;2;1;6;3;5;20;7;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;;;;;;;;;5;;;56;0;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282128;1;12345;1;0;0;1;1;0;0;1;0;1;;;0;0;0;0;0;1;0;;;;;;;;50;2;8;9;2;9;9;9;1;;7;2;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;7;1;6;2;4;3;5;8;9;;;5;6;3;2;4;1;10;;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;5;5;5;1;5;;5;;3;3;57;0;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
27282129;1;12345;1;0;1;0;0;1;1;0;0;1;;;0;0;0;0;0;0;1;0;0;0;1;0;0;0;90;2;5;7;5;7;7;3;3;3;5;3;0;0;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;0;0;1;4;1;2;6;3;7;9;8;5;;;5;4;1;6;2;3;5;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;2;3;;5;1;3;1;3;2;;2;54;1;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
27282132;1;12345;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;50;2;4;8;3;9;3;9;4;1;8;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;5;2;1;3;4;6;7;9;8;;;1;3;4;6;2;5;1;;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;4;3;5;;5;4;;;1;5;2;41;0;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282133;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;150;2;5;10;5;10;10;10;10;;5;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;4;6;5;3;1;9;8;7;2;;;4;2;1;5;3;6;7;8;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;;1;3;1;5;1;5;;1;3;58;1;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27282134;1;12345;1;0;1;0;0;1;1;0;0;1;;;0;0;0;0;0;0;1;0;0;0;0;1;0;0;100;1;1;7;;7;4;7;8;3;7;3;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;2;5;6;7;3;4;8;9;;;6;5;1;4;2;3;5;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;5;5;;5;2;3;5;5;5;1;5;55;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
27282135;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;100;1;5;2;4;7;8;4;2;3;4;3;0;1;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;2;8;1;3;4;7;9;5;6;;;5;3;1;4;6;2;5;3;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;3;5;5;4;2;3;5;4;3;3;3;64;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
27282136;1;12345;1;0;1;0;0;1;0;1;0;1;;;0;0;0;0;0;0;1;0;0;1;0;0;0;0;40;1;8;2;1;1;5;6;5;;7;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;0;2;4;1;7;6;3;5;8;9;;;5;2;1;4;6;3;2;5;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;5;1;5;1;3;4;5;3;2;5;43;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
